"uuid","key","media_type","value","created_timestamp","last_updated_timestamp","image","image_uuid","column1","id","mediatype","createdtimestamp","lastupdatedtimestamp"
"88e65839-16ce-427f-a3b1-89f2f91d92de",source,,MBARI/VARS,,,"","45ba7d17-f38d-4604-853f-9a20dfa03472",388,"",text/plain,"",""
"05d85eac-a13f-4df2-b35d-2d71857b0fe4",source,,MBARI/VARS,,,"","45c835e6-752c-4b28-bcb7-2deb13a29656",389,"",text/plain,"",""
eae3ca39-d768-41b7-9ceb-e1ef482e1586,source,,MBARI/VARS,,,"","466d2470-e6b7-429a-8fad-601aea858ec8",392,"",text/plain,"",""
e3892f7b-0b7c-4a6c-9657-6fd91ed3b70c,source,,MBARI/VARS,,,"","4685a54a-add8-4fdb-b69c-ce844df4c335",393,"",text/plain,"",""
"94664a67-9ea0-449d-a7f5-10ff7ea6e96d",source,,MBARI/VARS,,,"","4713eaf4-b599-4bd2-88ba-27a04050ab59",395,"",text/plain,"",""
eb6b4478-a360-4ce6-8f24-b59e1bf45c69,source,,MBARI/VARS,,,"","471415f4-43f8-438f-a7ad-ebc2390bcd95",396,"",text/plain,"",""
"7ab07543-4327-45c1-a386-7d503e9eda18",source,,MBARI/VARS,,,"","4754953a-43db-4a13-a276-e63e1459c8f0",398,"",text/plain,"",""
"2c8f18b8-cf90-462d-95a2-9000278f494d",source,,MBARI/VARS,,,"","4764d25d-46ee-4495-b681-7d2173870336",400,"",text/plain,"",""
"1271a682-f619-4232-ba61-40ade2979a2d",source,,MBARI/VARS,,,"","477913c3-771f-48dc-ac41-46ca50f18de3",401,"",text/plain,"",""
"3c969f43-dca4-4d30-9b24-b29b64922109",source,,MBARI/VARS,,,"","47bfc926-cacc-41df-8749-61c9551d6988",402,"",text/plain,"",""
c5470a04-e05b-46f1-bbac-8c8d5c670833,source,,MBARI/VARS,,,"","47f5c0a8-b051-4b77-b2df-08dacdb1c621",404,"",text/plain,"",""
"2f697700-71ba-4326-a55b-69e3e199e0f7",source,,MBARI/VARS,,,"","485806e1-e307-4449-8309-7792df308d29",405,"",text/plain,"",""
"16ea3b6a-7e32-41ec-9ede-bf04452f9c7c",source,,MBARI/VARS,,,"","48cb36b6-1562-402a-999d-6b753e605d43",408,"",text/plain,"",""
"571ec1d5-04b6-4a7a-81c7-f68404d3a22f",source,,MBARI/VARS,,,"","4902af06-be46-4779-8156-571ff8e00c0f",409,"",text/plain,"",""
"34b9db9f-a5b3-4730-bb4d-ce4d0b9d1506",source,,MBARI/VARS,,,"","4936d8e3-f1c6-4d11-9231-9e53a412bada",410,"",text/plain,"",""
"2b6c8de3-36ad-4b02-9c5b-12c0d667ecb8",source,,MBARI/VARS,,,"","496f5ab8-ce25-499e-91a8-312ef393a2ec",412,"",text/plain,"",""
b5608636-0d0f-4c03-bebe-1b9795b78ead,source,,MBARI/VARS,,,"","4a466e7f-c1aa-4402-b994-a0247c10772d",413,"",text/plain,"",""
b384a597-406a-4a3f-9c14-ff24f6b80475,source,,MBARI/VARS,,,"","4b073263-ec9e-4815-9c5a-5f714a2afe5a",414,"",text/plain,"",""
"577531d2-cc6f-4886-9503-82f485737cdf",source,,MBARI/VARS,,,"","4b116160-bbd7-4cf6-ba97-26c6edee9d2f",415,"",text/plain,"",""
c57a417c-056b-4ba5-bc1c-789b2a430813,source,,MBARI/VARS,,,"","4b1ed080-cd95-476c-a50c-11a524c319fc",416,"",text/plain,"",""
"62f8e0d8-7732-46b8-89e1-a10ab2df9463",source,,MBARI/VARS,,,"","4b7ffb9e-9404-4c67-8caa-dfef0849ed1e",417,"",text/plain,"",""
"792eb836-40f5-4456-a739-91262ddf347b",source,,MBARI/VARS,,,"","4c27d344-0eb0-4c0d-ade3-ec23d5851055",418,"",text/plain,"",""
b97399dc-0d8f-4821-af6c-cf8a55dc2750,source,,MBARI/VARS,,,"","4c44033f-ed35-42cd-af26-221ad98e141b",419,"",text/plain,"",""
"2a4d78a8-e278-4d50-912e-57f65010d254",source,,MBARI/VARS,,,"","4c786f07-c806-48be-a1e9-f3ff498c3d6a",420,"",text/plain,"",""
"26c75b4d-168a-493d-ab85-6b8cae074ba3",source,,MBARI/VARS,,,"","4ccf39f1-abe8-42eb-9174-8808cc0da53b",423,"",text/plain,"",""
"3e84bdc7-edfa-4ac1-b156-7af4104beb23",source,,MBARI/VARS,,,"","4d3e2bff-2081-434b-9ac3-124e124f56da",424,"",text/plain,"",""
"113c1356-32f6-421d-878c-474b8086faf6",source,,MBARI/VARS,,,"","4dd7cf89-5c46-4b5f-9695-da7f4591b402",425,"",text/plain,"",""
"5d6dabba-1135-427f-bde8-5757ecdc6c8c",source,,MBARI/VARS,,,"","4dfd2433-5072-4284-9537-a65a1f59e160",426,"",text/plain,"",""
"1506f5a3-f910-4fb6-beff-de0002691966",source,,MBARI/VARS,,,"","4e4d29af-71df-4986-aca0-0cc609f322b9",428,"",text/plain,"",""
"915374bf-15d7-452f-b685-b34bb8fce563",source,,MBARI/VARS,,,"","4e59fee7-9044-44aa-9f6f-9b9f46121494",429,"",text/plain,"",""
"9e6007fd-65b2-49db-9cc1-d9407d427d7a",source,,MBARI/VARS,,,"","4e775802-17e6-41c4-a2e4-5c6201d5ce21",430,"",text/plain,"",""
"340624b5-9e43-4f9b-bb04-1947b906b6f8",source,,MBARI/VARS,,,"","4ea14960-7740-4575-b1f3-00fd7156bfd0",432,"",text/plain,"",""
fba9be76-b6ee-4852-b4c3-314e310b8d44,source,,MBARI/VARS,,,"","4eafd4fa-b8f1-4554-af68-9007c48797bf",433,"",text/plain,"",""
"4106e35f-4000-4ea3-aa18-5e6e152471ae",source,,MBARI/VARS,,,"","4ebb44c0-f136-4a28-a0de-9640494a6dc0",434,"",text/plain,"",""
"6276ee10-5928-4e38-90d4-00ee6462a799",source,,MBARI/VARS,,,"","4ee37e0b-d405-42e6-8c76-418acbeb34aa",435,"",text/plain,"",""
"71e4917b-49c6-45e6-b10c-7a40348ad202",source,,MBARI/VARS,,,"","4f364e9b-8b6e-46c4-8ea9-d31a32f6a2cf",437,"",text/plain,"",""
"1055a1b5-451c-44ca-aba4-1b72c6eb3022",source,,MBARI/VARS,,,"","4f9cf1a8-5181-4ecc-9463-a8f88a2f68b8",439,"",text/plain,"",""
ccc62027-33d2-4100-a5d3-d484ef874b4f,source,,MBARI/VARS,,,"","4fa57766-df07-4771-9bd3-7f79a3e07732",440,"",text/plain,"",""
ce318bfe-6713-4e0c-958f-dd7813eabff1,source,,MBARI/VARS,,,"","4fb809c8-fbdc-46fd-87ca-5d56b9d404a5",441,"",text/plain,"",""
"6ee4b23d-03c9-41a9-9854-a610c0d0885b",source,,MBARI/VARS,,,"","4fbbc487-2a2f-479a-a8c8-8e3fad5084fb",442,"",text/plain,"",""
"5a9f62cf-15aa-466f-9e60-05bdb38891f3",source,,MBARI/VARS,,,"","502bca45-d47f-4564-a012-e25647290e21",444,"",text/plain,"",""
f7dec465-0d1c-4dd3-8945-7f3bdbf69f7b,source,,MBARI/VARS,,,"","50b89c53-03e8-49cb-95b4-073c450a2695",446,"",text/plain,"",""
"18ea20c7-1509-4466-8329-7b4bbaef407c",source,,MBARI/VARS,,,"","50b9ecb8-48f5-41a1-87cd-f90ceb111562",447,"",text/plain,"",""
"61e006ba-7626-4023-b3ad-2a0c4896d6c7",source,,MBARI/VARS,,,"","50db905d-6258-4956-9068-a52eb3056672",449,"",text/plain,"",""
"77ba2bce-df96-4828-be55-1bfe1ab10aa8",source,,MBARI/VARS,,,"","52055d3c-b695-4825-9a68-c237c73d4d09",450,"",text/plain,"",""
"0b160be1-e9ec-4d45-8259-49091ad29a8c",source,,MBARI/VARS,,,"","5239375b-3a32-4704-9e21-e1479ac035d0",451,"",text/plain,"",""
"149aae5a-6526-40dd-a473-11f7f23df415",source,,MBARI/VARS,,,"","53308fd7-d1a3-48c4-8610-0030cf9a054f",452,"",text/plain,"",""
"4cf414b7-57f5-465c-bc97-b31afa9db25e",source,,MBARI/VARS,,,"","53535703-2dba-4dfa-9747-fb94768ba567",453,"",text/plain,"",""
"92b13a2d-d47c-49a4-9858-dc0b5e1f2273",source,,MBARI/VARS,,,"","5377180d-507e-47a9-9f4b-b038ac25481b",454,"",text/plain,"",""
"8d154455-c4b9-4ed4-8446-045d258c1e26",source,,MBARI/VARS,,,"","5382c9f3-2a40-465d-8dca-5f7c07dfee2b",455,"",text/plain,"",""
d4a32d3f-ede1-4e05-bff5-a0cca62fb8b3,source,,MBARI/VARS,,,"","539c25d3-2756-4601-bb39-d50f48c1d21c",456,"",text/plain,"",""
b2c623d0-ea09-407b-9ebf-9c11d28dfb3c,source,,MBARI/VARS,,,"","53ff28ed-0eef-4b4e-9f50-8a0874a1b71b",457,"",text/plain,"",""
"18819e5f-d874-4fcb-abf1-a484b5396fdc",source,,MBARI/VARS,,,"","544de055-6868-455d-89ec-bb3cc1f7b184",458,"",text/plain,"",""
"4e0ccc9a-1345-466e-8166-3176875e32e4",source,,MBARI/VARS,,,"","547e3750-7ffa-4fe1-8b82-ec16a3bc1505",459,"",text/plain,"",""
"41686773-27bd-4150-8354-7931f04f2b68",source,,MBARI/VARS,,,"","54896111-57f5-42f8-b678-7ff220b4ab69",460,"",text/plain,"",""
"8b7d66fb-e33f-4830-9f57-2daef47287d8",source,,MBARI/VARS,,,"","54e77372-d00c-468f-8a49-f57cecd7d652",462,"",text/plain,"",""
d80b36ce-128f-40ac-b340-9cae8be95ac4,source,,MBARI/VARS,,,"","550a9f00-e455-4de1-b810-4b49534d0097",463,"",text/plain,"",""
"15b3734c-ecc4-4ee5-aae4-18943bf77de5",source,,MBARI/VARS,,,"","554d594b-759f-4ab4-832c-fc4b176a1e86",465,"",text/plain,"",""
"759a84c4-0bf1-4464-8249-b12ad353ec2c",source,,MBARI/VARS,,,"","55be39cc-ac03-4083-adf6-11a769f0771b",466,"",text/plain,"",""
dd4aef77-aa1e-480e-a2ab-9b22042671c1,source,,MBARI/VARS,,,"","55d7fd83-8825-4a85-b208-29ba77532e58",467,"",text/plain,"",""
e17a9bb1-13f1-489f-a466-5a869fe91857,source,,MBARI/VARS,,,"","55d8f3fb-34d3-4555-af08-76c67c6e1279",468,"",text/plain,"",""
"0dd015be-2b69-4704-8482-4d39600372a7",source,,MBARI/VARS,,,"","560d54e6-5d2f-4bd4-9d64-d0f00c7be51e",469,"",text/plain,"",""
"4cdfef9b-e24f-429b-bd3d-ca484680c9f1",source,,MBARI/VARS,,,"","5626362b-26fb-408e-812b-3961cc58171c",470,"",text/plain,"",""
"2a84d71b-6701-428b-b585-f00b9114c516",source,,MBARI/VARS,,,"","567da3a2-67a2-44f1-8076-0ab0aa2b37cc",473,"",text/plain,"",""
bb568789-3bc1-41cc-ad61-9b46a4fc1535,source,,MBARI/VARS,,,"","56acd4c3-a4dd-4411-8634-c359d78da5e8",474,"",text/plain,"",""
"38017ac2-4d28-4e67-a95f-9b3f0d37b344",source,,MBARI/VARS,,,"","576c0610-c1fc-4222-bdf1-27c1d85cbe00",477,"",text/plain,"",""
bc51b4ce-91bd-46e0-86eb-38695f6ea566,source,,MBARI/VARS,,,"","581c9d66-2c5a-4057-8fc1-862402729f70",479,"",text/plain,"",""
"47f280b2-3837-45e2-a10b-b0755a3c9843",source,,MBARI/VARS,,,"","581e3e58-f11e-4aaf-8906-2d3c0aa06e93",480,"",text/plain,"",""
f996f7ce-d3ad-4b03-8238-d35f7778a984,source,,MBARI/VARS,,,"","58433c5c-84cd-4250-bc2b-8f812a22cba0",481,"",text/plain,"",""
"4b6abfd2-685c-4dd5-a2d8-bc651f1c9a04",source,,MBARI/VARS,,,"","58460990-bbae-4343-b7a2-0bdde48f7602",482,"",text/plain,"",""
b501a822-7619-47b7-bc73-7082b3cd03ac,source,,MBARI/VARS,,,"","58473fac-2b46-436d-9705-4b772aede593",483,"",text/plain,"",""
"3164dca4-82d5-414c-a066-09bc148722ec",source,,MBARI/VARS,,,"","58cd5dc4-86b2-4568-a5ab-cbb64d61d41d",484,"",text/plain,"",""
e8bf070e-9a5a-4fe4-b0e6-fc3e43c7dcce,source,,MBARI/VARS,,,"","58e9d0d5-1b80-4f54-8cc1-abfb0fc9ee81",485,"",text/plain,"",""
"72831393-19a5-4868-991b-c767d84309e4",source,,MBARI/VARS,,,"","58f0d595-4d7f-4fe5-b9d0-39b1a339e8e9",486,"",text/plain,"",""
"55c3add6-0e32-4155-af83-0c5040498288",source,,MBARI/VARS,,,"","5964fde5-e017-4064-b5a2-ad5fd4aec665",487,"",text/plain,"",""
"71a59805-ceba-4919-82a5-b646fba051a2",source,,MBARI/VARS,,,"","59810ec8-5e27-4fbd-9ef0-ea99a04aa2ae",488,"",text/plain,"",""
"060a7641-873f-4601-8ed4-16dbea73ba89",source,,MBARI/VARS,,,"","59b099b3-1b97-4f9f-9d09-be8562ebe906",489,"",text/plain,"",""
cae76308-475d-4b66-8ebf-81fffec5befa,source,,MBARI/VARS,,,"","59e68970-5653-440b-9c9a-7e5bb28863be",490,"",text/plain,"",""
"6de29f79-8a15-41bf-a090-c587381ec66f",source,,MBARI/VARS,,,"","5a2510cf-6992-43ff-b84d-8990e189e167",491,"",text/plain,"",""
"93550685-b0de-42c5-b08f-c4e77025a7df",source,,MBARI/VARS,,,"","5a4feee1-4ec2-4c78-880a-01f1c4bb358a",492,"",text/plain,"",""
"09e1f438-f6fd-4e03-ab8b-31580bba5d34",source,,MBARI/VARS,,,"","5a6c838f-a74d-4da8-a072-b6a5d7e80324",493,"",text/plain,"",""
a67cf386-94d0-4382-bb7c-b2a3ea7d588f,source,,MBARI/VARS,,,"","5a9c5c89-1ac2-4a29-8eea-05868bc5ad8c",494,"",text/plain,"",""
"093367ad-468d-495f-8796-c645456cd818",source,,MBARI/VARS,,,"","5ab1f34f-3795-4d36-b0a8-789ec39abcb5",495,"",text/plain,"",""
"7b7bba38-e620-4ab6-ab81-25189b536d01",source,,MBARI/VARS,,,"","5ae19a85-5cee-4c0a-a586-7178021d8225",496,"",text/plain,"",""
"4de21525-c93d-4ea2-9aa1-b4df8719319d",source,,MBARI/VARS,,,"","5b945202-1031-4078-ad64-0f43b3d21500",497,"",text/plain,"",""
"1437785e-3d2a-4233-b00d-bb9923a96724",source,,MBARI/VARS,,,"","5c2966ae-db79-4367-a203-47ae8e9e5f7f",498,"",text/plain,"",""
"27d0d53a-30ea-434e-9d96-b7db7c9bcf3d",source,,MBARI/VARS,,,"","5c335744-7b2b-40db-b290-1347ff2e1084",499,"",text/plain,"",""
"97714a26-34e9-4cd6-9fe4-2d9f39163f97",source,,MBARI/VARS,,,"","5c6d81d1-971a-42ba-b351-5ff130b2c8bf",500,"",text/plain,"",""
"70db862e-f880-4664-b9e1-a24a73c1aa32",source,,MBARI/VARS,,,"","5c73aae1-122f-48ae-8ab8-55cd5c88e84d",501,"",text/plain,"",""
"3c710c2b-b30a-4d4a-9ab7-700b0e76b619",source,,MBARI/VARS,,,"","5ccf77fb-e99b-40a3-8263-f97600c80d44",502,"",text/plain,"",""
"2ca24bb8-ed00-489e-8121-1b3802dbeb56",source,,MBARI/VARS,,,"","5d1c8151-7604-4690-888a-1ec27cf51be2",503,"",text/plain,"",""
e8dd97fe-5c5f-4cc2-9ee8-bbce3a831d72,source,,MBARI/VARS,,,"","5d2c1dc4-d404-4405-b6a4-d024d306800a",504,"",text/plain,"",""
b18a3312-cd79-4836-8a9c-094da5e6e7d7,source,,MBARI/VARS,,,"","5d4609f9-1b63-4606-9a9d-c038736e1a47",506,"",text/plain,"",""
"0fb9febe-d7b5-4c56-8c69-4915f78343cd",source,,MBARI/VARS,,,"","5d746705-d5bb-45de-97f9-b5a8c843d612",507,"",text/plain,"",""
"31c0c8ce-94b5-4963-bef4-0f017482cead",source,,MBARI/VARS,,,"","5e4d56a4-9941-4111-b33f-19c4da6705d0",509,"",text/plain,"",""
"3c033839-124b-4cfe-9063-91b074cbcfc3",source,,MBARI/VARS,,,"","5e7d492e-1e65-4f5e-a1ec-72d4782362c6",510,"",text/plain,"",""
"13a3cecd-930d-4f70-9190-4ac55defee7a",source,,MBARI/VARS,,,"","5e9eea25-01f4-46c1-8b6e-eb73de505c32",511,"",text/plain,"",""
"55a09b17-35c2-4feb-8886-501f00ed09fe",source,,MBARI/VARS,,,"","5ebcdee4-f849-4c9f-bac1-5119fa3d0a50",512,"",text/plain,"",""
dd8e9dd3-8cd7-4286-b93c-ac0ae839df09,source,,MBARI/VARS,,,"","5ef337bc-33d6-4271-b402-7bb4670408a2",513,"",text/plain,"",""
"14d2674a-76c2-41d3-a0aa-7d92c9da18e0",source,,MBARI/VARS,,,"","5efb0498-8177-4fa7-baea-0facb43df24f",514,"",text/plain,"",""
dc218bc9-a23d-4606-820a-b549ca2d08f6,source,,MBARI/VARS,,,"","5f23664e-71f1-4a74-b75d-347d81833e83",515,"",text/plain,"",""
"64f4d8c5-bdc7-427f-84fa-f2f85353d563",source,,MBARI/VARS,,,"","5fa46a3a-c7f0-4b17-a7b1-c57410dfc277",516,"",text/plain,"",""
fb1f3a90-1876-4fb3-a7d4-bc4a8e8aa708,source,,MBARI/VARS,,,"","5fda9537-3d93-459d-9be0-63487faebefe",517,"",text/plain,"",""
"2059b3de-23b5-4f80-bf32-ffc3f3723fc8",source,,MBARI/VARS,,,"","60902c4e-45c0-4064-b91c-a06c34b451e5",519,"",text/plain,"",""
"428b2726-32d4-4103-9e40-8da2e4fd93d0",source,,MBARI/VARS,,,"","609ff374-c6be-438f-8ca6-8411f2f7e17a",520,"",text/plain,"",""
"38a4b7ad-1916-40c6-b90d-d6a0d935145c",source,,MBARI/VARS,,,"","610747b3-5e8f-47c9-865d-583fb791dfbc",521,"",text/plain,"",""
"6cf240df-f0bf-420e-a0e8-17512248879f",source,,MBARI/VARS,,,"","611dd961-545c-40b2-9fd8-e27f5d640bcd",522,"",text/plain,"",""
"9a32434a-9bcf-4171-a143-70bd3d7538f0",source,,MBARI/VARS,,,"","61c379ee-feb4-4799-bce6-60529ec74b57",524,"",text/plain,"",""
"62575b86-1bec-4cb3-b123-8fb51768a6f8",source,,MBARI/VARS,,,"","61cc837e-a29e-4c03-ad4e-2403af594451",525,"",text/plain,"",""
"215805f7-3ae1-4bf8-955b-0060726e4353",source,,MBARI/VARS,,,"","61e0aa99-68ee-4e86-8f57-10acbf2c5c81",526,"",text/plain,"",""
f48a0a0e-2d95-45b3-8592-2c39504233e5,source,,MBARI/VARS,,,"","61ed75f7-feb1-4215-a878-cc33689445e5",527,"",text/plain,"",""
"710a9a4b-57f8-46f7-925d-dca4886ab9df",source,,MBARI/VARS,,,"","61f69ad3-6937-483b-89cf-56e6468269ee",528,"",text/plain,"",""
db55a84d-f84e-4d10-ad69-f115ecc036dd,source,,MBARI/VARS,,,"","6204284d-63e8-4448-908f-f8041ba43742",529,"",text/plain,"",""
c68c7922-a4e3-4bfe-9584-68e5fb2f51ac,source,,MBARI/VARS,,,"","624c98d2-c659-4446-807b-ad4453796dae",530,"",text/plain,"",""
e29a9081-0746-4114-b440-c5dabadb837e,source,,MBARI/VARS,,,"","6280677c-a211-47d4-b208-9d386126022f",532,"",text/plain,"",""
bd867c81-ca0c-4c16-b4a1-f00bf53d4d11,source,,MBARI/VARS,,,"","629b1893-a84d-45cc-9eb9-f1245ea49b58",533,"",text/plain,"",""
"974d5620-a560-4af7-babf-4d4b3eecca92",source,,MBARI/VARS,,,"","62bac275-335b-47f3-9ec2-a39c63464ebd",534,"",text/plain,"",""
b4873e89-7f30-4469-915c-f18fd5c4f78f,source,,MBARI/VARS,,,"","62bce07e-8680-40bf-b9f8-c0bc5e0e145d",535,"",text/plain,"",""
"8f2307bd-2232-40b2-888e-1c68a8b3f26d",source,,MBARI/VARS,,,"","62c9e9a9-7afd-44dc-85f4-140645c40939",536,"",text/plain,"",""
e318deb5-ca40-42fc-84c8-34eb58858d06,source,,MBARI/VARS,,,"","62db7b37-d55d-4e95-99a3-53298e4f9a1e",537,"",text/plain,"",""
"9925d6f9-7d91-481f-a6ea-20075a7b05ef",source,,MBARI/VARS,,,"","63a14114-0b7b-4897-a313-e06671d9f317",539,"",text/plain,"",""
"1a3ba97d-4470-47ce-89ef-160cadc216f4",source,,MBARI/VARS,,,"","63b3f268-7eff-4f7f-af43-afa2bf24f72c",540,"",text/plain,"",""
f15e6a75-5c4f-48f2-9df4-5e6c43dc0abc,source,,MBARI/VARS,,,"","63b8eeaa-f6e8-415b-ae26-51ad8ebbaff2",541,"",text/plain,"",""
"419d279e-944a-4965-aab0-4baf93c7981f",source,,MBARI/VARS,,,"","63ed37f0-3c06-48c6-8767-b8891895e937",542,"",text/plain,"",""
"7c7298bb-c921-4b4d-a211-e53f795d7a2d",source,,MBARI/VARS,,,"","63f215da-398f-46dd-9988-2c39f26cfc9c",543,"",text/plain,"",""
e4cf8ffa-62f5-4c59-87df-42e5a70aa194,source,,MBARI/VARS,,,"","6485c99a-bc70-4257-942a-35003b245a7e",545,"",text/plain,"",""
be212bf6-417d-4a10-8941-503e757b5188,source,,MBARI/VARS,,,"","64d5f00f-d863-4f66-9f1c-a0f5bf72d956",547,"",text/plain,"",""
"0a57c672-5d20-4357-ae86-8f8a88217a23",source,,MBARI/VARS,,,"","650a4344-a70a-4f71-b191-cbdcb72ff105",548,"",text/plain,"",""
c606dd9b-13a0-49a8-8c4d-5fd6f1622afd,source,,MBARI/VARS,,,"","6512a78f-5902-46bd-b3eb-cb8068867fb9",549,"",text/plain,"",""
fb3c8b61-895b-49a7-9e24-91ca26238032,source,,MBARI/VARS,,,"","651ade49-738b-463b-a246-8122c83630c8",550,"",text/plain,"",""
"6467dbec-f5b4-4ca3-b298-1e11fe618bf4",source,,MBARI/VARS,,,"","659660a3-4843-40c4-b73e-2569dc47b4f7",553,"",text/plain,"",""
"5237cd77-bf87-409f-9fad-20ab0d24419d",source,,MBARI/VARS,,,"","65c0ad8f-55b9-451b-9cd6-373afcfb71ea",554,"",text/plain,"",""
"1381266e-bb33-4f49-80e8-db4072b75ded",source,,MBARI/VARS,,,"","65c57fb8-a268-4598-8c2f-9c2b0ce860de",555,"",text/plain,"",""
e8029194-d8a8-4801-ac67-153aad6bbaac,source,,MBARI/VARS,,,"","660d318f-f26c-4b41-b980-2c4c65ec7a92",557,"",text/plain,"",""
"5c966786-b633-4f70-a2b4-132f29a5b99d",source,,MBARI/VARS,,,"","663d6c20-dd64-4704-851e-67b000052dfe",558,"",text/plain,"",""
"5956d047-1571-4ae2-a949-8a75f98f54e3",source,,MBARI/VARS,,,"","6695dab3-4f6f-4663-8ce7-e789f91d46d2",559,"",text/plain,"",""
f4f57a17-f1db-4ef9-8707-c1bdbe3a3f95,source,,MBARI/VARS,,,"","66966a4f-4d0e-4f2b-bc75-b6b5ec29b5a7",560,"",text/plain,"",""
"5cedac46-cbbb-4081-a324-de035445dc82",source,,MBARI/VARS,,,"","66e8c29b-4f85-436e-8eb4-a22d89720207",561,"",text/plain,"",""
afea6d6c-1e14-4483-8f05-2e331158c2e0,source,,MBARI/VARS,,,"","66ea97b9-3c43-4290-8998-48e27480093d",562,"",text/plain,"",""
a7328211-a4cc-411c-a8e5-edf73ba7f2dd,source,,MBARI/VARS,,,"","67083172-6691-40ef-b1ba-423693d86917",563,"",text/plain,"",""
f17e5971-ce1d-492b-8b04-76bbe1e0af8d,source,,MBARI/VARS,,,"","67251afd-8a57-48a5-9357-ca3be7055c04",564,"",text/plain,"",""
"12c0eec0-b499-4d89-b716-4518bc1a1242",source,,MBARI/VARS,,,"","672e3613-2f40-43f8-a6a5-df303f705d30",565,"",text/plain,"",""
bc1064b0-d1c8-43ae-9ff1-052d70b09de9,source,,MBARI/VARS,,,"","674c5732-195c-4200-8eb5-9dfa6fa0588c",567,"",text/plain,"",""
"9d5466aa-9ac0-40a0-9e62-accd984a22b6",source,,MBARI/VARS,,,"","675657bd-e006-41e1-b6f8-93ce0775ca39",568,"",text/plain,"",""
"80ecbe46-b93f-44f7-b6bd-773b6e8aaa80",source,,MBARI/VARS,,,"","6763162a-1d46-45d8-aa50-98ebfe7eb5d8",569,"",text/plain,"",""
aee133f2-ef5d-4fb3-b8b3-5ac2ce8f5d8b,source,,MBARI/VARS,,,"","6789679b-f63b-4e1a-9695-c2db4bec423d",570,"",text/plain,"",""
"962678c6-a128-4666-ae1c-ba45d156c436",source,,MBARI/VARS,,,"","679968b9-0fc4-4b4e-ae9c-b94233a3b7cb",571,"",text/plain,"",""
"598e386f-18ee-4454-b234-108ac1de9e20",source,,MBARI/VARS,,,"","6808e635-ad88-4106-badb-0678aae4b1aa",573,"",text/plain,"",""
d4bede58-404d-4d55-943b-cdb96589749c,source,,MBARI/VARS,,,"","68258a03-7281-4eff-bd8a-0d8355466a64",574,"",text/plain,"",""
a1771edb-96ac-4009-985c-170ddcd59d6d,source,,MBARI/VARS,,,"","6839bdf5-8867-4140-a4b6-4f8ad2adca88",575,"",text/plain,"",""
f78e1edb-9025-49bf-91b8-b34a6a046fa6,source,,MBARI/VARS,,,"","68540166-8aa2-4cc7-8a0a-03bbf510642d",576,"",text/plain,"",""
"43264f0e-f524-4a54-b1ae-0bea050b983a",source,,MBARI/VARS,,,"","687542c6-879a-4958-9d0a-63582508f47a",577,"",text/plain,"",""
f024c292-2aa9-485d-a671-495b0d3d6dfb,source,,MBARI/VARS,,,"","68bfc141-4c74-43c3-b48d-3fba17b46afb",579,"",text/plain,"",""
e53952fc-6bec-4841-8183-8fdd14ea4648,source,,MBARI/VARS,,,"","68d505e6-b66c-4a6c-b112-af28a8e54665",580,"",text/plain,"",""
"4e1f0200-7cd0-4907-93a0-e424cc0e868d",source,,MBARI/VARS,,,"","68d8cfe1-2908-42c0-ad25-7b2d12577f04",581,"",text/plain,"",""
be4d9ecb-5006-48af-b0f0-e99b3cf4140a,source,,MBARI/VARS,,,"","694c7ff8-3355-441c-91f4-756e7e4efcb2",583,"",text/plain,"",""
"025c6a35-0049-479b-bc33-3775a27dfae6",source,,MBARI/VARS,,,"","698add28-ac1f-4de3-8166-91d76a6f4b24",584,"",text/plain,"",""
c44a3d0d-be76-4b60-88fa-5e34e7631f89,source,,MBARI/VARS,,,"","69cc174a-9254-43a9-8043-0406a18c8fd0",585,"",text/plain,"",""
"88467de5-1a72-4c42-8457-76ba4e58a017",source,,MBARI/VARS,,,"","69fdfce6-f339-4f6a-8ab4-7ade781272d3",587,"",text/plain,"",""
d38be16a-4c31-4b3a-8661-fa92e152422a,source,,MBARI/VARS,,,"","6a1656ef-666d-41af-bd2f-5f664f1b15e5",588,"",text/plain,"",""
"7cb7b6ee-d5b5-4cd7-b1ef-a614dedd6dfd",source,,MBARI/VARS,,,"","6a7d2386-8395-494d-a601-cac9f383e211",589,"",text/plain,"",""
"6ef2638d-a39f-4644-8b84-2238c9fff8f1",source,,MBARI/VARS,,,"","6ac39123-2f8b-491c-80c7-899e3175fd4a",590,"",text/plain,"",""
"27cbed12-fcdb-4473-ad05-0b100db0ff2d",source,,MBARI/VARS,,,"","6ace8f0a-2ef0-451a-a89e-675e7e9e6969",591,"",text/plain,"",""
"447b7db9-5545-4040-83ca-48ac6206c78e",source,,MBARI/VARS,,,"","6ad4b867-5db5-4763-a678-698fb6045dbf",592,"",text/plain,"",""
"82c67da2-2182-4854-8f32-02eac9239c64",source,,MBARI/VARS,,,"","6b8eeab4-ad11-45cf-aa14-c21b756c8e1d",593,"",text/plain,"",""
ff630aa7-1c9b-4e3f-88f9-2e95766b70e9,source,,MBARI/VARS,,,"","6bc5a9b4-db4c-4885-bbd4-6e89f2f3c4e1",594,"",text/plain,"",""
"1be480df-8b26-49af-bbe8-0e8ad1384361",source,,MBARI/VARS,,,"","6be39a55-28d3-4c5c-a799-be55acf9b433",595,"",text/plain,"",""
